Postcode,Latitude,Longitude,Easting,Northing,Grid Ref,Postcodes,Active postcodes,Population,Households
SN1 2,51.5639,-1.76855,416140,185028,SU161850,263,167,8598,3125
SN1 3,51.5542,-1.77217,415893,183948,SU158839,294,156,5666,2762
SN1 4,51.5499,-1.78016,415340,183468,SU153834,244,149,7925,3454
SN1 5,51.558,-1.78085,415290,184369,SU152843,257,129,5477,2696
SN1 7,51.5424,-1.79315,414442,182631,SU144826,42,42,876,368
SN2 1,51.573,-1.78299,415136,186037,SU151860,304,231,13269,5545
SN2 2,51.5738,-1.80229,413798,186122,SU137861,337,245,11360,4915
SN2 3,51.5917,-1.80143,413853,188113,SU138881,381,0,,
SN2 4,51.6118,-1.78945,414676,190351,SU146903,72,0,,
SN2 5,51.5936,-1.78195,415202,188328,SU152883,171,127,5657,2444
SN2 6,51.5831,-1.76766,416195,187163,SU161871,367,0,,
SN2 7,51.5859,-1.76295,416520,187476,SU165874,195,170,8647,3722
SN2 8,51.5719,-1.76213,416582,185919,SU165859,147,84,2260,1036
SN2 9,51.5538,-1.73603,418398,183912,SU183839,194,72,,
SN3 1,51.5499,-1.75932,416785,183473,SU167834,295,217,8398,3707
SN3 2,51.5545,-1.74946,417467,183987,SU174839,246,218,10665,4403
SN3 3,51.5624,-1.748,417565,184866,SU175848,264,206,8732,3816
SN3 4,51.5782,-1.73952,418147,186625,SU181866,384,318,12861,5330
SN3 5,51.5603,-1.72666,419045,184637,SU190846,172,110,4433,1964
SN3 6,51.548,-1.7313,418729,183268,SU187832,179,130,6574,2720
SN3 9,51.5533,-1.73222,418663,183857,SU186838,74,22,,
SN4 0,51.5288,-1.74237,417969,181130,SU179811,294,226,7409,2849
SN4 4,51.5323,-1.90025,407016,181492,SU070814,219,170,,
SN4 6,51.5395,-2.15279,389500,182300,ST894822,1,0,,
SN4 7,51.534,-1.89664,407266,181682,SU072816,271,197,6680,2900
SN4 8,51.5424,-1.88504,408069,182617,SU080826,276,222,6356,2689
SN4 9,51.5194,-1.81003,413278,180070,SU132800,222,177,6913,2968
SN5 0,51.5801,-1.90256,406849,186809,SU068868,18,10,268,76
SN5 1,51.5627,-1.81816,412702,184884,SU127848,48,15,,
SN5 3,51.5723,-1.85864,409894,185946,SU098859,45,30,1033,448
SN5 4,51.5877,-1.86157,409687,187658,SU096876,170,145,4044,1640
SN5 5,51.5709,-1.83441,411573,185794,SU115857,300,237,8981,3533
SN5 6,51.558,-1.83821,411313,184358,SU113843,201,136,4904,1967
SN5 7,51.5614,-1.82101,412505,184739,SU125847,226,127,3633,1685
SN5 8,51.5526,-1.82893,411958,183759,SU119837,297,199,10094,4315
SN5 9,51.5756,-1.84868,410583,186314,SU105863,391,0,,
SN6 6,51.6421,-1.87185,408965,193707,SU089937,255,197,6881,2835
SN6 7,51.617,-1.71591,419766,190946,SU197909,266,208,8886,3881
SN6 8,51.5868,-1.6548,424013,187605,SU240876,272,223,5451,2131
SN7 7,51.6427,-1.58406,428879,193848,SU288938,356,279,8600,3567
SN7 8,51.6597,-1.54462,431596,195755,SU315957,291,220,4808,1999
SN7 9,51.6588,-1.58234,428988,195639,SU289956,28,3,,
SN8 1,51.4258,-1.74494,417830,169674,SU178696,344,235,6822,2744
SN8 2,51.4513,-1.65026,424400,172537,SU243725,302,226,6109,2516
SN8 3,51.3612,-1.63378,425595,162522,SU255625,350,282,6962,2897
SN8 4,51.399,-1.76177,416670,166689,SU166666,203,166,4090,1749
SN8 9,51.4197,-1.73363,418619,168999,SU186689,69,17,,
SN9 1,51.4197,-1.73363,418619,168999,SU186689,7,0,,
SN9 5,51.3431,-1.76654,416358,160472,SU163604,240,171,4962,2234
SN9 6,51.3086,-1.8047,413710,156627,SU137566,183,145,3108,1296
SN10 1,51.3505,-2.00625,399661,161269,ST996612,292,217,4033,2043
SN10 2,51.362,-1.98893,400867,162548,SU008625,308,249,6440,2833
SN10 3,51.3451,-1.95536,403206,160669,SU032606,286,245,7493,3093
SN10 4,51.2967,-1.97788,401639,155286,SU016552,241,197,5218,2031
SN10 5,51.3295,-2.00643,399649,158933,ST996589,318,264,8353,3297
SN10 9,51.3528,-1.99682,400318,161524,SU003615,86,14,,
SN11 0,51.4319,-2.0062,399666,170322,ST996703,293,228,6088,2564
SN11 7,51.4393,-2.00593,399684,171145,ST996711,17,4,,
SN11 8,51.4392,-1.98332,401256,171134,SU012711,327,257,7288,3104
SN11 9,51.4492,-2.01364,399149,172246,ST991722,268,236,9124,3478
SN12 6,51.3627,-2.12717,391243,162633,ST912626,391,323,10063,4162
SN12 7,51.3767,-2.12815,391177,164191,ST911641,301,247,9205,3922
SN12 8,51.3837,-2.16495,388618,164974,ST886649,256,207,5837,2370
SN12 9,51.3729,-2.13999,390352,163769,ST903637,25,13,,
SN13 0,51.4342,-2.20049,386160,170597,ST861705,222,172,4562,2058
SN13 7,51.465,-2.1441,390086,174013,ST900740,5,0,,
SN13 8,51.4179,-2.24376,383146,168793,ST831687,211,188,2504,1059
SN13 9,51.4263,-2.19113,386808,169716,ST868697,367,283,9423,3873
SN14 0,51.4573,-2.13839,390481,173155,ST904731,366,298,12884,5318
SN14 6,51.4996,-2.15417,389395,177862,ST893778,323,253,7052,2608
SN14 7,51.4872,-2.22089,384759,176495,ST847764,198,170,2765,1117
SN14 8,51.4579,-2.28355,380396,173251,ST803732,265,231,5366,2035
SN14 9,51.4148,-2.25198,382573,168450,ST825684,188,0,,
SN15 1,51.4656,-2.11953,391793,174076,ST917740,297,205,6827,2730
SN15 2,51.4229,-2.09597,393424,169325,ST934693,251,216,5196,2204
SN15 3,51.4544,-2.107,392662,172829,ST926728,393,337,11511,4952
SN15 4,51.5072,-2.02222,398554,178696,ST985786,294,245,7985,2874
SN15 5,51.5251,-2.06004,395931,180689,ST959806,211,182,3645,1431
SN15 9,51.4627,-2.12756,391235,173755,ST912737,254,150,,
SN16 0,51.5778,-2.13129,390999,186556,ST909865,259,207,6118,2539
SN16 1,51.5473,-1.95955,402902,183157,SU029831,30,10,,
SN16 9,51.5999,-2.05537,396262,189007,ST962890,383,297,7599,3136
SN17 1,51.5462,-1.84264,411009,183045,SU110830,132,0,,
SN17 2,51.5462,-1.84265,411008,183045,SU110830,128,0,,
SN17 3,51.5462,-1.84248,411020,183045,SU110830,146,0,,
SN17 4,51.5465,-1.84245,411022,183079,SU110830,2,0,,
SN17 5,51.5465,-1.84245,411022,183079,SU110830,1,0,,
SN17 6,51.5465,-1.84245,411022,183079,SU110830,17,0,,
SN17 7,,,,,,1,0,,
SN17 9,,,,,,4,0,,
SN25 1,51.592,-1.81338,413025,188144,SU130881,193,173,9619,3951
SN25 2,51.6029,-1.81858,412662,189355,SU126893,254,247,9847,3997
SN25 3,51.5849,-1.79714,414152,187357,SU141873,176,153,7484,3301
SN25 4,51.5922,-1.7848,415005,188172,SU150881,214,162,8077,3036
SN25 5,51.5825,-1.75897,416797,187098,SU167870,25,8,52,22
SN25 6,51.5976,-1.7538,417150,188779,SU171887,6,6,74,41
SN26 7,51.6096,-1.77866,415424,190108,SU154901,40,37,1493,575
SN26 8,51.6141,-1.79845,414052,190605,SU140906,20,20,270,103
SN38 0,51.5563,-1.78266,415165,184179,SU151841,3,2,,
SN38 1,51.5664,-1.81658,412810,185296,SU128852,126,92,,
SN38 2,51.5559,-1.7769,415564,184136,SU155841,31,14,,
SN38 3,51.5571,-1.79314,414438,184266,SU144842,20,10,,
SN38 4,51.5537,-1.78076,415297,183890,SU152838,14,11,,
SN38 5,51.5575,-1.77587,415635,184314,SU156843,8,4,,
SN38 6,51.5564,-1.77494,415700,184192,SU156841,7,5,,
SN38 7,51.5565,-1.74954,417461,184209,SU174842,58,5,,
SN38 8,51.5565,-1.76389,416466,184206,SU164842,12,6,,
SN38 9,51.5404,-1.77669,415584,182412,SU155824,13,1,,
SN42 7,,,,,,22,0,,
SN86 6,,,,,,1,0,,
SN99 8,51.552,-1.72255,419334,183715,SU193837,18,18,,
SN99 9,51.559,-1.77733,415533,184481,SU155844,11,4,,
SO1 0,50.9071,-1.4201,440870,112119,SU408121,227,0,,
SO1 1,50.9025,-1.39531,442617,111621,SU426116,274,0,,
SO1 2,50.9183,-1.41128,441480,113369,SU414133,285,0,,
SO1 3,50.9156,-1.43032,440144,113058,SU401130,276,0,,
SO1 4,50.9221,-1.44617,439024,113773,SU390137,240,0,,
SO1 5,50.9211,-1.42476,440530,113673,SU405136,270,0,,
SO1 6,50.9352,-1.43558,439758,115235,SU397152,278,0,,
SO1 7,50.9456,-1.41092,441481,116405,SU414164,195,0,,
SO1 8,50.9457,-1.44793,438881,116396,SU388163,171,0,,
SO1 9,50.9307,-1.46228,437885,114720,SU378147,285,0,,
SO2 0,50.9137,-1.39654,442521,112866,SU425128,267,0,,
SO2 1,50.9259,-1.39388,442696,114224,SU426142,341,0,,
SO2 2,50.9334,-1.366,444649,115074,SU446150,254,0,,
SO2 3,50.9401,-1.39185,442826,115804,SU428158,281,0,,
SO2 4,50.9218,-1.37007,444374,113782,SU443137,310,0,,
SO2 5,50.9179,-1.34703,445997,113362,SU459133,280,0,,
SO2 6,50.9086,-1.33319,446979,112337,SU469123,243,0,,
SO2 7,50.9049,-1.36787,444544,111904,SU445119,253,0,,
SO2 8,50.9017,-1.3468,446029,111561,SU460115,291,0,,
SO2 9,50.8917,-1.36699,444619,110437,SU446104,241,0,,
SO3 1,50.9608,-1.19451,456666,118239,SU566182,288,0,,
SO3 2,50.9274,-1.23551,453825,114494,SU538144,320,0,,
SO3 3,50.9293,-1.33804,446618,114636,SU466146,262,0,,
SO3 4,50.9149,-1.302,449166,113058,SU491130,369,0,,
SO3 5,50.8697,-1.33159,447131,108012,SU471080,260,0,,
SO3 6,50.8615,-1.2795,450805,107135,SU508071,396,0,,
SO3 7,50.8787,-1.27722,450947,109049,SU509090,109,0,,
SO3 8,50.8888,-1.31725,448120,110146,SU481101,128,0,,
SO3 9,50.852,-1.29132,449983,106070,SU499060,141,0,,
SO4 0,50.7471,-1.60205,428173,94241,SZ281942,344,0,,
SO4 1,50.8216,-1.37038,444447,102640,SU444026,357,0,,
SO4 2,50.9152,-1.52993,433142,112964,SU331129,309,0,,
SO4 3,50.9217,-1.50109,435165,113701,SU351137,383,0,,
SO4 4,50.9038,-1.47506,437008,111723,SU370117,283,0,,
SO4 5,50.8601,-1.41314,441401,106896,SU414068,336,0,,
SO4 6,50.859,-1.39646,442576,106783,SU425067,325,0,,
SO4 7,50.85,-1.56152,430964,105700,SU309057,297,0,,
SO4 8,50.7617,-1.54968,431858,95886,SZ318958,259,0,,
SO4 9,50.7576,-1.54591,432126,95432,SZ321954,330,0,,
SO5 0,51.0001,-1.54738,431857,122398,SU318223,241,0,,
SO5 1,50.9964,-1.38193,443471,122071,SU434220,290,0,,
SO5 2,50.9855,-1.3745,444002,120863,SU440208,228,0,,
SO5 3,50.9748,-1.38734,443111,119666,SU431196,331,0,,
SO5 4,50.9771,-1.35619,445296,119940,SU452199,315,0,,
SO5 5,50.9666,-1.35895,445112,118771,SU451187,364,0,,
SO5 6,50.97,-1.32667,447375,119169,SU473191,234,0,,
SO5 7,50.9649,-1.30107,449178,118619,SU491186,219,0,,
SO5 8,50.9919,-1.48656,436132,121514,SU361215,371,0,,
SO5 9,50.9807,-1.44947,438744,120288,SU387202,209,0,,
SO9 1,50.9119,-1.40509,441921,112661,SU419126,188,0,,
SO9 2,50.9123,-1.40519,441914,112705,SU419127,101,0,,
SO9 3,50.9123,-1.40577,441873,112705,SU418127,139,0,,
SO9 4,50.9106,-1.4087,441668,112514,SU416125,200,0,,
SO9 5,50.9101,-1.403,442070,112462,SU420124,97,0,,
SO9 7,50.9157,-1.40893,441648,113081,SU416130,395,0,,
SO14 0,50.9133,-1.39366,442723,112823,SU427128,323,217,8116,2737
SO14 1,50.906,-1.39664,442521,112009,SU425120,118,85,3183,1144
SO14 2,50.902,-1.40265,442102,111561,SU421115,166,77,1246,796
SO14 3,50.9011,-1.39566,442594,111465,SU425114,318,190,6674,2816
SO14 5,50.9076,-1.38836,443101,112192,SU431121,122,85,2224,984
SO14 6,50.9183,-1.39836,442388,113376,SU423133,167,138,5606,2045
SO14 7,50.908,-1.40327,442053,112228,SU420122,137,73,184,109
SO15 0,50.9166,-1.45327,438530,113157,SU385131,112,61,1304,606
SO15 1,50.909,-1.421,440805,112329,SU408123,189,91,1790,832
SO15 2,50.9147,-1.41166,441457,112968,SU414129,385,266,9888,4073
SO15 3,50.9152,-1.4278,440322,113015,SU403130,291,217,6983,3429
SO15 4,50.9177,-1.44352,439214,113285,SU392132,100,72,3346,1287
SO15 5,50.9199,-1.42494,440519,113539,SU405135,369,278,12245,5325
SO15 7,50.9258,-1.42122,440775,114198,SU407141,95,73,3000,1162
SO15 8,50.9176,-1.43502,439812,113278,SU398132,122,83,3198,1441
SO15 9,50.9192,-1.43078,440109,113458,SU401134,131,41,,
SO16 0,50.9413,-1.46813,437466,115896,SU374158,78,66,1729,697
SO16 2,50.9376,-1.38672,443189,115529,SU431155,47,34,1046,465
SO16 3,50.9391,-1.39845,442363,115689,SU423156,269,220,10967,3634
SO16 4,50.9235,-1.4443,439155,113929,SU391139,240,200,7703,3187
SO16 5,50.9354,-1.43821,439573,115256,SU395152,192,165,7328,2979
SO16 6,50.9304,-1.43134,440060,114704,SU400147,212,181,7526,3204
SO16 7,50.9406,-1.41348,441306,115848,SU413158,285,222,6295,2627
SO16 8,50.9417,-1.44622,439005,115952,SU390159,231,179,12163,5060
SO16 9,50.9274,-1.45718,438246,114356,SU382143,301,259,11593,4974
SO17 1,50.926,-1.40216,442114,114230,SU421142,285,210,6840,2913
SO17 2,50.9233,-1.39281,442774,113936,SU427139,211,153,7656,3086
SO17 3,50.9314,-1.39412,442675,114836,SU426148,96,74,4935,1628
SO18 1,50.9221,-1.37607,443952,113812,SU439138,255,198,8307,3655
SO18 2,50.9361,-1.36582,444659,115375,SU446153,283,242,10611,3996
SO18 3,50.9289,-1.34557,446089,114587,SU460145,118,83,4108,1882
SO18 4,50.9207,-1.36763,444546,113661,SU445136,141,111,4170,1773
SO18 5,50.9186,-1.34634,446045,113441,SU460134,220,194,7598,3250
SO18 6,50.9181,-1.35652,445330,113379,SU453133,84,75,2284,1096
SO18 9,50.9168,-1.38865,443072,113215,SU430132,202,47,,
SO19 0,50.9,-1.34116,446427,111376,SU464113,99,85,3863,1606
SO19 1,50.9001,-1.34568,446109,111384,SU461113,55,50,2758,1186
SO19 2,50.9032,-1.36907,444462,111714,SU444117,147,121,6806,2827
SO19 4,50.9142,-1.36912,444448,112937,SU444129,30,25,1630,629
SO19 5,50.9126,-1.34791,445940,112773,SU459127,50,43,1632,722
SO19 6,50.9082,-1.33475,446870,112291,SU468122,274,242,8801,3850
SO19 7,50.9085,-1.36996,444394,112303,SU443123,198,155,7114,2939
SO19 8,50.9044,-1.35432,445498,111857,SU454118,197,169,8289,3642
SO19 9,50.8934,-1.37037,444380,110624,SU443106,357,291,15106,6546
SO20 6,51.1026,-1.45765,438070,133839,SU380338,242,196,4440,1938
SO20 8,51.1291,-1.55344,431345,136741,SU313367,212,147,3679,1371
SO21 1,51.0349,-1.29086,449820,126410,SU498264,362,286,7543,3069
SO21 2,51.046,-1.35077,445609,127606,SU456276,247,192,6062,2152
SO21 3,51.144,-1.31251,448189,138528,SU481385,296,239,6157,2454
SO21 4,51.0477,-1.34802,445800,127796,SU457277,1,0,,
SO22 4,51.054,-1.33248,446883,128507,SU468285,258,201,10979,4103
SO22 5,51.0656,-1.33329,446814,129796,SU468297,298,226,8350,2840
SO22 6,51.0773,-1.32997,447035,131099,SU470310,267,227,9217,3663
SO23 0,51.0627,-1.30122,449065,129494,SU490294,157,123,5383,2372
SO23 3,51.0668,-1.2989,449223,129952,SU492299,248,75,,
SO23 5,51.0676,-1.29735,449331,130042,SU493300,49,15,,
SO23 6,51.0701,-1.32915,447100,130299,SU470302,1,0,,
SO23 7,51.0805,-1.30624,448694,131471,SU486314,355,272,8823,3778
SO23 8,51.0635,-1.30863,448545,129578,SU485295,371,125,3011,1548
SO23 9,51.0587,-1.31241,448285,129042,SU482290,309,200,4889,1977
SO24 0,51.0699,-1.13545,460672,130418,SU606304,243,184,4197,1601
SO24 4,51.09,-1.16214,458776,132632,SU587326,23,8,,
SO24 9,51.0962,-1.16014,458908,133323,SU589333,339,255,7220,3099
SO25 1,51.0676,-1.29735,449331,130042,SU493300,10,9,,
SO30 0,50.9115,-1.30168,449192,112680,SU491126,187,152,6727,2814
SO30 2,50.9235,-1.29681,449521,114018,SU495140,349,264,13305,5354
SO30 3,50.9282,-1.3295,447219,114519,SU472145,227,177,6428,2794
SO30 4,50.9168,-1.30679,448827,113266,SU488132,198,149,5891,2352
SO30 9,50.9254,-1.30816,448722,114221,SU487142,81,37,,
SO31 0,50.8715,-1.27362,451208,108251,SU512082,78,21,,
SO31 1,50.8798,-1.27395,451176,109173,SU511091,83,63,2127,842
SO31 4,50.8638,-1.31208,448510,107369,SU485073,184,121,4710,2092
SO31 5,50.8754,-1.33661,446772,108643,SU467086,193,152,6303,2813
SO31 6,50.8641,-1.27322,451244,107428,SU512074,309,241,11298,4595
SO31 7,50.8726,-1.28154,450650,108368,SU506083,259,193,6777,2700
SO31 8,50.8848,-1.30903,448703,109706,SU487097,212,151,6613,2781
SO31 9,50.8568,-1.28696,450285,106607,SU502066,241,170,6914,2756
SO32 1,50.9569,-1.22336,454645,117784,SU546177,325,235,7448,3172
SO32 2,50.9335,-1.22278,454713,115182,SU547151,319,241,9706,3759
SO32 3,50.957,-1.15622,459360,117847,SU593178,124,97,2717,1108
SO40 0,50.9178,-1.52411,433549,113256,SU335132,144,56,,
SO40 2,50.9269,-1.52975,433146,114265,SU331142,220,176,8983,3570
SO40 3,50.9246,-1.49771,435400,114025,SU353140,277,227,7570,3250
SO40 4,50.8965,-1.45707,438279,110920,SU382109,172,143,6333,2531
SO40 7,50.9074,-1.52052,433809,112101,SU338121,161,128,5299,2163
SO40 8,50.92,-1.51058,434499,113507,SU344135,226,180,8281,3474
SO40 9,50.9138,-1.49146,435847,112827,SU358128,204,166,5464,2310
SO41 0,50.7399,-1.59297,428818,93444,SZ288934,364,305,9928,4705
SO41 1,50.7576,-1.54387,432270,95433,SZ322954,77,20,,
SO41 3,50.7548,-1.54023,432529,95123,SZ325951,156,123,2723,1407
SO41 5,50.7717,-1.52068,433896,97011,SZ338970,85,67,1582,661
SO41 6,50.7771,-1.59595,428585,97580,SZ285975,127,95,3597,1494
SO41 8,50.7586,-1.55693,431348,95538,SZ313955,285,231,7133,3111
SO41 9,50.759,-1.54494,432194,95588,SZ321955,397,223,6375,3125
SO42 7,50.8059,-1.53789,432658,100806,SU326008,213,161,4978,2094
SO43 7,50.8891,-1.58226,429480,110040,SU294100,178,142,4419,1949
SO45 1,50.8232,-1.36831,444591,102819,SU445028,249,192,7751,3243
SO45 2,50.8357,-1.38802,443191,104197,SU431041,192,144,6705,2763
SO45 3,50.854,-1.39642,442583,106227,SU425062,194,153,4822,1921
SO45 4,50.8567,-1.40946,441663,106520,SU416065,194,150,5020,2090
SO45 5,50.8648,-1.41261,441434,107419,SU414074,244,198,7352,3321
SO45 6,50.8677,-1.39895,442393,107749,SU423077,165,129,3346,1723
SO45 9,50.8675,-1.39996,442322,107726,SU423077,18,3,,
SO50 0,50.977,-1.36683,444549,119923,SU445199,210,71,,
SO50 4,50.9803,-1.35589,445314,120296,SU453202,248,197,9203,3864
SO50 5,50.9654,-1.35902,445108,118637,SU451186,307,260,10156,4172
SO50 6,50.974,-1.3357,446737,119608,SU467196,216,185,6202,2620
SO50 7,50.9632,-1.30323,449028,118428,SU490184,234,203,7900,3108
SO50 8,50.9668,-1.31729,448037,118819,SU480188,167,143,6932,2799
SO50 9,50.97,-1.36392,444760,119146,SU447191,274,200,6051,2432
SO51 0,51.017,-1.50997,434470,124294,SU344242,226,170,4507,1713
SO51 1,50.99,-1.49993,435195,121297,SU351212,58,20,,
SO51 5,50.9883,-1.48059,436553,121117,SU365211,143,108,4142,1716
SO51 6,50.981,-1.56061,430942,120268,SU309202,194,147,4794,1890
SO51 7,50.9955,-1.48412,436300,121916,SU362219,205,153,7602,3242
SO51 8,50.9894,-1.49203,435750,121233,SU357212,353,181,4819,2421
SO51 9,50.9899,-1.46464,437672,121303,SU376213,109,64,1299,503
SO52 5,,,,,,1,0,,
SO52 7,,,,,,1,0,,
SO52 9,50.9775,-1.4364,439664,119939,SU396199,203,172,6973,3008
SO53 1,50.9918,-1.383,443400,121559,SU433215,177,148,5261,2082
SO53 2,50.9844,-1.3739,444045,120741,SU440207,278,232,8431,3653
SO53 3,50.9739,-1.38099,443558,119569,SU435195,274,186,6273,2713
SO53 4,50.9811,-1.39073,442867,120364,SU428203,245,162,7749,2864
SO53 5,50.9967,-1.37775,443764,122107,SU437221,179,143,4758,1889
SO97 4,50.9485,-1.36196,444918,116756,SU449167,19,18,,
SP1 1,51.0716,-1.78757,414980,130274,SU149302,251,168,4966,2155
SP1 2,51.067,-1.79259,414630,129761,SU146297,313,188,3959,1827
SP1 3,51.0806,-1.7923,414646,131273,SU146312,389,317,12717,5405
SP2 0,51.088,-1.86606,409477,132084,SU094320,245,199,4882,2171
SP2 2,51.0615,-1.79434,414509,129149,SU145291,224,50,,
SP2 7,51.0722,-1.80814,413539,130336,SU135303,348,247,7244,3459
SP2 8,51.0592,-1.8053,413741,128891,SU137288,254,205,8097,3412
SP2 9,51.0808,-1.82707,412210,131289,SU122312,199,166,8602,3451
SP3 4,51.1588,-1.90365,406834,139954,SU068399,258,226,4239,1803
SP3 5,51.0741,-2.0151,399039,130530,ST990305,260,215,2926,1294
SP3 6,51.0704,-2.08377,394227,130122,ST942301,293,237,4152,1896
SP4 0,51.1447,-1.7168,419907,138419,SU199384,173,133,2606,1079
SP4 4,51.0713,-1.8036,413857,130237,SU138302,7,1,,
SP4 5,51.1889,-1.7357,418567,143330,SU185433,11,2,,
SP4 6,51.1076,-1.78026,415480,134279,SU154342,272,205,4265,1736
SP4 7,51.169,-1.77178,416053,141108,SU160411,372,307,10772,4304
SP4 8,51.1907,-1.7878,414926,143518,SU149435,240,191,7985,2765
SP4 9,51.2002,-1.75675,417092,144582,SU170445,257,168,5674,1855
SP5 1,51.0775,-1.66197,423777,130962,SU237309,252,216,4654,1854
SP5 2,50.9956,-1.68877,421938,121846,SU219218,279,230,6052,2406
SP5 3,51.0237,-1.74151,418226,124957,SU182249,281,239,5929,2545
SP5 4,51.0364,-1.82865,412111,126351,SU121263,159,140,2325,979
SP5 5,50.9946,-1.98972,400818,121689,SU008216,240,208,3287,1353
SP6 1,50.9309,-1.79871,414242,114625,SU142146,275,219,6471,2801
SP6 2,50.9391,-1.76361,416706,115543,SU167155,217,177,2991,1287
SP6 3,50.9379,-1.83793,411484,115396,SU114153,249,195,4642,1887
SP6 9,50.9287,-1.78905,414922,114382,SU149143,22,6,,
SP7 0,50.9819,-2.18739,386942,120293,ST869202,211,174,3006,1164
SP7 7,51.0097,-2.19163,386652,123386,ST866233,26,9,,
SP7 8,51.0069,-2.19141,386667,123074,ST866230,298,249,7097,3138
SP7 9,51.0241,-2.17659,387711,124985,ST877249,230,183,3677,1450
SP8 4,51.0386,-2.27588,380754,126618,ST807266,372,313,11043,4808
SP8 5,51.0341,-2.30679,378584,126126,ST785261,272,233,3469,1503
SP8 9,51.0365,-2.27247,380992,126384,ST809263,17,4,,
SP9 7,51.2329,-1.66366,423580,148244,SU235482,351,257,10664,2948
SP9 9,51.232,-1.66853,423240,148142,SU232481,5,1,,
SP10 1,51.2105,-1.47525,436752,145830,SU367458,260,160,3994,1857
SP10 2,51.2038,-1.47981,436439,145082,SU364450,309,225,9985,4335
SP10 3,51.2098,-1.49724,435217,145741,SU352457,383,315,13590,5505
SP10 4,51.22,-1.48992,435720,146879,SU357468,173,107,7049,2712
SP10 5,51.218,-1.46907,437178,146667,SU371466,231,133,5890,2229
SP10 9,51.2063,-1.48339,436187,145359,SU361453,170,58,,
SP11 0,51.2635,-1.48862,435777,151717,SU357517,254,212,3462,1402
SP11 6,51.2257,-1.43454,439583,147541,SU395475,359,324,4412,1771
SP11 7,51.1845,-1.50195,434907,142926,SU349429,273,218,4711,1943
SP11 8,51.201,-1.56823,430263,144731,SU302447,241,175,3625,1467
SP11 9,51.2503,-1.59312,428494,150204,SU284502,309,254,7171,2702
SR1 1,54.9073,-1.38407,439590,557127,NZ395571,288,106,1005,446
SR1 2,54.9069,-1.37234,440342,557089,NZ403570,206,114,3321,1580
SR1 3,54.9061,-1.38845,439310,556991,NZ393569,175,78,1010,569
SR2 0,54.8714,-1.37053,440494,553140,NZ404531,270,240,9947,4166
SR2 7,54.8986,-1.38964,439241,556156,NZ392561,306,232,8888,3957
SR2 8,54.8984,-1.37466,440202,556142,NZ402561,231,160,6741,3108
SR2 9,54.8866,-1.37803,439998,554827,NZ399548,231,190,7867,3410
SR3 1,54.8847,-1.40594,438209,554600,NZ382546,310,271,12018,5199
SR3 2,54.8677,-1.4088,438041,552707,NZ380527,334,229,10057,4207
SR3 3,54.8778,-1.43082,436619,553819,NZ366538,273,219,9456,4443
SR3 4,54.8865,-1.42816,436782,554789,NZ367547,162,145,7195,3131
